Estado;Localidade;CEP Inicial
PR;Turvo;85150000
PR;Ubiratã;85440000
PR;Umuarama;87500001
PR;Umuarama;87500001
PR;União da Vitória;84600001
PR;União da Vitória;84600001
PR;Uniflor;87640000
PR;Uraí;86280000
PR;Ventania;84345000
PR;Vera Cruz do Oeste;85845000
PR;Verê;85585000
PR;Virmond;85390000
PR;Vitorino;85520000
PR;Wenceslau Braz;84950000
PR;Xambrê;87535000
RJ;Angra dos Reis;23900001
RJ;Angra dos Reis;23900001
RJ;Aperibé;28495000
RJ;Araruama;28970000
RJ;Areal;25845000
RJ;Armação dos Búzios;28950000
RJ;Arraial do Cabo;28930000
RJ;Barra do Piraí;27000001
RJ;Barra do Piraí;27000001
RJ;Barra Mansa;27300001
RJ;Barra Mansa;27300001
RJ;Belford Roxo;26100001
RJ;Belford Roxo;26100001
RJ;Bom Jardim;28660000
RJ;Bom Jesus do Itabapoana;28360000
RJ;Cabo Frio;28900001
RJ;Cabo Frio;28900001
RJ;Cachoeiras de Macacu;28680000
RJ;Cambuci;28430000
RJ;Campos dos Goytacazes;28000001
RJ;Campos dos Goytacazes;28000001
RJ;Cantagalo;28500000
RJ;Carapebus;27998000
RJ;Cardoso Moreira;28180000
RJ;Carmo;28640000
RJ;Casimiro de Abreu;28860000
RJ;Comendador Levy Gasparian;25870000
RJ;Conceição de Macabu;28740000
RJ;Cordeiro;28540000
RJ;Duas Barras;28650000
RJ;Duque de Caxias;25000001
RJ;Duque de Caxias;25000001
RJ;Engenheiro Paulo de Frontin;26650000
RJ;Guapimirim;25940001
RJ;Guapimirim;25940001
RJ;Iguaba Grande;28960000
RJ;Itaboraí;24800001
RJ;Itaboraí;24800001
RJ;Itaguaí;23800001
RJ;Itaguaí;23800001
RJ;Italva;28250000
RJ;Itaocara;28570000
RJ;Itaperuna;28300000
RJ;Itatiaia;27580000
RJ;Japeri;26400001
RJ;Japeri;26400001
RJ;Laje do Muriaé;28350000
RJ;Macaé;27900001
RJ;Macaé;27900001
RJ;Macuco;28545000
RJ;Magé;25900001
RJ;Magé;25900001
RJ;Mangaratiba;23860000
RJ;Maricá;24900001
RJ;Maricá;24900001
RJ;Mendes;26700000
RJ;Mesquita;26550001
RJ;Mesquita;26550001
RJ;Miguel Pereira;26900000
RJ;Miracema;28460000
RJ;Natividade;28380000
RJ;Nilópolis;26500001
RJ;Nilópolis;26500001
RJ;Niterói;24000001
RJ;Niterói;24000001
RJ;Nova Friburgo;28600001
RJ;Nova Friburgo;28600001
RJ;Nova Iguaçu;26000001
RJ;Nova Iguaçu;26200000
RJ;Nova Iguaçu;26000001
RJ;Nova Iguaçu;26200000
RJ;Paracambi;26600000
RJ;Paraíba do Sul;25850000
RJ;Paraty;23970000
RJ;Paty do Alferes;26950000
RJ;Petrópolis;25600001
RJ;Petrópolis;25600001
RJ;Pinheiral;27197000
RJ;Piraí;27175000
RJ;Porciúncula;28390000
RJ;Porto Real;27570000
RJ;Quatis;27400001
RJ;Quatis;27400001
RJ;Queimados;26300001
RJ;Queimados;26300001
RJ;Quissamã;28735000
RJ;Resende;27500001
RJ;Resende;27500001
RJ;Rio Bonito;28800000
RJ;Rio Claro;27460000
RJ;Rio das Flores;27660000
RJ;Rio das Ostras;28890001
RJ;Rio das Ostras;28890001
RJ;Rio de Janeiro;20000001
RJ;Rio de Janeiro;20000001
RJ;Santa Maria Madalena;28770000
RJ;Santo Antônio de Pádua;28470000
RJ;São Fidélis;28400000
RJ;São Francisco de Itabapoana;28230000
RJ;São Gonçalo;24400001
RJ;São Gonçalo;24400001
RJ;São João da Barra;28200000
RJ;São João de Meriti;25500001
RJ;São João de Meriti;25500001
RJ;São José de Ubá;28455000
RJ;São José do Vale do Rio Preto;25780000
RJ;São Pedro da Aldeia;28940001
RJ;São Pedro da Aldeia;28940001
RJ;São Sebastião do Alto;28550000
RJ;Sapucaia;25880000
RJ;Saquarema;28990001
RJ;Saquarema;28990001
RJ;Seropédica;23890001
RJ;Seropédica;23890001
RJ;Silva Jardim;28820000
RJ;Sumidouro;28637000
RJ;Tanguá;24890000
RJ;Teresópolis;25950001
RJ;Teresópolis;25950001
RJ;Trajano de Moraes;28750000
RJ;Três Rios;25800001
RJ;Três Rios;25800001
RJ;Valença;27600000
RJ;Varre-Sai;28375000
RJ;Vassouras;27700000
RJ;Volta Redonda;27200001
RJ;Volta Redonda;27200001
RN;Acari;59370000
RN;Açu;59650000
RN;Afonso Bezerra;59510000
RN;Água Nova;59995000
RN;Alexandria;59965000
RN;Almino Afonso;59760000
RN;Alto do Rodrigues;59507000
RN;Angicos;59515000
RN;Antônio Martins;59870000
RN;Apodi;59700000
RN;Areia Branca;59655000
RN;Arez;59170000
RN;Baía Formosa;59194000
RN;Baraúna;59695000
RN;Barcelona;59410000
RN;Bento Fernandes;59555000
RN;Boa Saúde;59260000
RN;Bodó;59528000
RN;Bom Jesus;59270000
RN;Brejinho;59219000
RN;Caiçara do Norte;59592000
RN;Caiçara do Rio do Vento;59540000
RN;Caicó;59300000
RN;Campo Grande;59680000
RN;Campo Redondo;59230000
RN;Canguaretama;59190000
RN;Caraúbas;59780000
RN;Carnaúba dos Dantas;59374000
RN;Carnaubais;59665000
RN;Ceará-Mirim;59570000
RN;Cerro Corá;59395000
RN;Coronel Ezequiel;59220000
RN;Coronel João Pessoa;59930000
RN;Cruzeta;59375000
RN;Currais Novos;59380000
RN;Doutor Severiano;59910000
RN;Encanto;59905000
RN;Equador;59355000
RN;Espírito Santo;59180000
RN;Extremoz;59575000
RN;Felipe Guerra;59795000
RN;Fernando Pedroza;59517000
RN;Florânia;59335000
RN;Francisco Dantas;59902000
RN;Frutuoso Gomes;59890000
RN;Galinhos;59596000
RN;Goianinha;59173000
RN;Governador Dix-Sept Rosado;59790000
RN;Grossos;59675000
RN;Guamaré;59598000
RN;Ielmo Marinho;59490000
RN;Ipanguaçu;59508000
RN;Ipueira;59315000
RN;Itajá;59513000
RN;Itaú;59855000
RN;Jaçanã;59225000
RN;Jandaíra;59594000
RN;Janduís;59690000
RN;Japi;59213000
RN;Jardim de Angicos;59544000
RN;Jardim de Piranhas;59324000
RN;Jardim do Seridó;59343000
RN;João Câmara;59550000
RN;João Dias;59880000
RN;José da Penha;59980000
RN;Jucurutu;59330000
RN;Jundiá;59188000
RN;Lagoa D'Anta;59227000
RN;Lagoa de Pedras;59244000
RN;Lagoa de Velhos;59430000
RN;Lagoa Nova;59390000
RN;Lagoa Salgada;59247000
RN;Lajes;59535000
RN;Lajes Pintadas;59235000
RN;Lucrécia;59805000
RN;Luís Gomes;59940000
RN;Macaíba;59280000
RN;Macau;59500000
RN;Major Sales;59945000
RN;Marcelino Vieira;59970000
RN;Martins;59800000
RN;Maxaranguape;59580000
RN;Messias Targino;59775000
RN;Montanhas;59198000
RN;Monte Alegre;59182000
RN;Monte das Gameleiras;59217000
RN;Mossoró;59600001
RN;Mossoró;59600001
RN;Natal;59000001
RN;Natal;59000001
RN;Nísia Floresta;59164000
RN;Nova Cruz;59215000
RN;Olho-D'Água do Borges;59730000
RN;Ouro Branco;59347000
RN;Paraná;59950000
RN;Paraú;59660000
RN;Parazinho;59586000
RN;Parelhas;59360000
RN;Parnamirim;59140001
RN;Parnamirim;59140001
RN;Passa e Fica;59218000
RN;Passagem;59259000
RN;Patu;59770000
RN;Pau dos Ferros;59900000
RN;Pedra Grande;59588000
RN;Pedra Preta;59547000
RN;Pedro Avelino;59530000
RN;Pedro Velho;59196000
RN;Pendências;59504000
RN;Pilões;59960000
RN;Poço Branco;59560000
RN;Portalegre;59810000
RN;Porto do Mangue;59668000
RN;Pureza;59582000
RN;Rafael Fernandes;59990000
RN;Rafael Godeiro;59740000
RN;Riacho da Cruz;59820000
RN;Riacho de Santana;59987000
RN;Riachuelo;59470000
RN;Rio do Fogo;59578000
RN;Rodolfo Fernandes;59830000
RN;Ruy Barbosa;59420000
RN;Santa Cruz;59200000
RN;Santa Maria;59464000
RN;Santana do Matos;59520000
RN;Santana do Seridó;59350000
RN;Santo Antônio;59255000
RN;São Bento do Norte;59590000
RN;São Bento do Trairi;59210000
RN;São Fernando;59327000
RN;São Francisco do Oeste;59908000
RN;São Gonçalo do Amarante;59290001
RN;São Gonçalo do Amarante;59290001
RN;São João do Sabugi;59310000
RN;São José de Mipibu;59162000
RN;São José do Campestre;59275000
RN;São José do Seridó;59378000
RN;São Miguel;59920000
RN;São Miguel do Gostoso;59585000
RN;São Paulo do Potengi;59460000
RN;São Pedro;59480000
RN;São Rafael;59518000
RN;São Tomé;59400000
RN;São Vicente;59340000
RN;Senador Elói de Souza;59250000
RN;Senador Georgino Avelino;59168000
RN;Serra Caiada;59245000
RN;Serra de São Bento;59214000
RN;Serra do Mel;59663000
RN;Serra Negra do Norte;59318000
RN;Serrinha;59258000
RN;Serrinha dos Pintos;59808000
RN;Severiano Melo;59856000
RN;Sítio Novo;59440000
RN;Taboleiro Grande;59840000
RN;Taipu;59565000
RN;Tangará;59240000
RN;Tenente Ananias;59955000
RN;Tenente Laurentino Cruz;59338000
RN;Tibau;59678000
RN;Tibau do Sul;59178000
RN;Timbaúba dos Batistas;59320000
RN;Touros;59584000
RN;Triunfo Potiguar;59685000
RN;Umarizal;59865000
RN;Upanema;59670000
RN;Várzea;59185000
RN;Venha-Ver;59925000
RN;Vera Cruz;59184000
RN;Viçosa;59815000
RN;Vila Flor;59192000
RO;Alta Floresta D'Oeste;76954000
RO;Alto Alegre dos Parecis;76952000
RO;Alto Paraíso;76862000
RO;Alvorada D'Oeste;76930000
RO;Ariquemes;76870001
RO;Ariquemes;76870001
RO;Buritis;76880000
RO;Cabixi;76994000
RO;Cacaulândia;76889000
RO;Cacoal;76960001
RO;Cacoal;76960001
RO;Campo Novo de Rondônia;76887000
RO;Candeias do Jamari;76860000
RO;Castanheiras;76948000
RO;Cerejeiras;76997000
RO;Chupinguaia;76990000
RO;Colorado do Oeste;76993000
RO;Corumbiara;76995000
RO;Costa Marques;76937000
RO;Cujubim;76864000
RO;Espigão do Oeste;76974000
RO;Governador Jorge Teixeira;76898000
RO;Guajará-Mirim;76850000
RO;Itapuã do Oeste;76861000
RO;Jaru;76890000
RO;Ji-Paraná;76900001
RO;Ji-Paraná;76900001
RO;Machadinho D'Oeste;76868000
RO;Ministro Andreazza;76919000
RO;Mirante da Serra;76926000
RO;Monte Negro;76888000
RO;Nova Brasilândia D'Oeste;76958000
RO;Nova Mamoré;76857000
RO;Nova União;76924000
RO;Novo Horizonte do Oeste;76956000
RO;Ouro Preto do Oeste;76920000
RO;Parecis;76979000
RO;Pimenta Bueno;76970000
RO;Pimenteiras do Oeste;76999000
RO;Porto Velho;76800001
RO;Porto Velho;76800001
RO;Presidente Médici;76916000
RO;Primavera de Rondônia;76976000
RO;Rio Crespo;76863000
RO;Rolim de Moura;76940000
RO;Santa Luzia D'Oeste;76950000
RO;São Felipe D'Oeste;76977000
RO;São Francisco do Guaporé;76935000
RO;São Miguel do Guaporé;76932000
RO;Seringueiras;76934000
RO;Teixeirópolis;76928000
RO;Theobroma;76866000
RO;Urupá;76929000
RO;Vale do Anari;76867000
RO;Vale do Paraíso;76923000
RO;Vilhena;76980001
